,Gene,ProteinGroup,m_00h,m_01h,m_02h,m_03h,m_04h,m_05h,m_06h,m_08h,m_10h,m_12h,m_14h,m_16h,m_18h,m_20h,p_00h,p_01h,p_02h,p_03h,p_04h,p_05h,p_06h,p_08h,p_10h,p_12h,p_14h,p_16h,p_18h,p_20h,ms_00h,ms_01h,ms_02h,ms_03h,ms_04h,ms_05h,ms_06h,ms_08h,ms_10h,ms_12h,ms_14h,ms_16h,ms_18h,ms_20h,ps_00h,ps_01h,ps_02h,ps_03h,ps_04h,ps_05h,ps_06h,ps_08h,ps_10h,ps_12h,ps_14h,ps_16h,ps_18h,ps_20h,n
1112,FBgn0039993,FBtr0302409;FBtr0113761,125.554505031,128.921309142,169.322004057,129.666803581,126.567612737,107.972141529,87.559264108,86.9057006013,76.1090675065,65.740007082,82.236223814,93.5219652426,79.2470478376,129.002774513,0.858619228138,0.801048786449,0.743029490468,0.711804844128,0.700329786599,0.618833459651,0.602928405422,0.627908122494,0.608451264743,0.558960200294,0.582281108029,0.532107004442,0.364229644935,0.694436134602,21.7639545803,22.3475654332,29.3507302254,22.4767914383,21.9395693869,18.7161805432,15.1777576334,15.0644671826,13.1929498504,11.3955491115,14.2550475549,16.2113482372,13.7368957756,22.361686859,0.145823214431,0.136045764092,0.126192082784,0.120889058871,0.118940197583,0.105099305171,0.102398077365,0.106640496496,0.10333604972,0.0949307568182,0.098891452803,0.0903701562532,0.0618587796253,0.11793925182,14
1113,FBgn0035046,FBtr0301036;FBtr0072326;FBtr0072325;FBtr0072324,81.3575102838,61.7263075936,52.4419751014,56.5233981924,58.7590178685,57.825265368,58.0807990414,52.3521189497,58.65462832,60.4608365225,99.7173976057,133.042660672,87.9290892656,135.09227703,1.35150027062,1.40489441586,1.09081350448,1.0460646832,1.19904593486,0.807352261929,0.876514853572,0.918472972091,0.934104810665,0.897474397428,1.10726499002,1.37156210589,1.02407082293,1.48360004004,14.1027289953,10.6998036793,9.09043258886,9.79791741191,10.1854457214,10.0235865591,10.0678814513,9.07485668257,10.1673505572,10.4804435304,17.2852810963,23.0619715589,15.2418641179,23.4172575545,0.229531446894,0.238599617785,0.185257826002,0.177657929857,0.20363943264,0.137116312044,0.148862510011,0.155988448394,0.15864327474,0.152422164812,0.188051856726,0.232938639758,0.173922612389,0.251966552435,14
1116,FBgn0002590,FBtr0345132;FBtr0343293;FBtr0343292;FBtr0074406,213.170846411,182.981821692,302.207448311,585.677530109,585.972042103,588.321003736,674.215259624,691.174918906,889.590431592,933.604275144,1397.12603941,1454.58249614,1167.85853551,1197.65117402,1.05115820363,1.21778072266,1.22783115571,1.27037473634,1.20831575174,1.04399605038,1.15816116356,1.37136695185,1.6799445193,1.24016489101,1.7488924415,1.53958973401,1.57553710811,1.75802565056,36.951606141,31.7185596436,52.3854494689,101.522913582,101.57396508,101.981140389,116.870281032,119.81011385,154.203990876,161.833468542,242.181574108,252.141230389,202.439730195,207.604066043,0.178522985633,0.206821246987,0.208528157809,0.21575352789,0.205213767864,0.177306604523,0.196695785704,0.232905495858,0.285312629676,0.210622852255,0.297022369353,0.261475537188,0.267580643468,0.298573503848,14
1118,FBgn0038390,FBtr0083213,59.6050320364,68.1235030344,51.0727052651,53.9818768583,59.6390535311,50.3233567637,39.9700081673,24.7141646629,14.266871969,10.3833165887,3.89474104849,2.72052605333,3.62922273112,1.34657440074,,,,,0.0251565266319,0.0273890888452,0.0291404011968,0.0417774058787,0.0416029381673,0.031002756197,0.0403769804903,0.0267247844943,0.0290389210962,0.0266059356842,10.3320960859,11.8087106913,8.85307968369,9.35736328869,10.3379934631,8.72318560505,6.92850839654,4.28401957447,2.47305784417,1.79987194066,0.675124857213,0.471583281259,0.629099200085,0.233418817505,,,,,0.00427244750311,0.00465161371287,0.00494904706658,0.00709524713187,0.00706561648575,0.00526533929907,0.00685740650938,0.00453879187913,0.00493181223886,0.00451860724436,10
1119,FBgn0030341,FBtr0334455;FBtr0073604,42.8538953243,38.2103873916,18.0058818926,16.7848199585,20.0499525915,30.2282459949,43.5798009537,61.6666312141,75.2887021649,73.7009504202,89.4112793935,88.107057215,63.6745047108,49.5644112695,0.460485471899,0.490344039962,0.444346232822,0.287924415442,0.29348240249,0.313251506704,0.244449950034,0.312599692212,0.369014821987,0.373298453156,0.44541958004,0.458748600947,0.37932676144,0.437535356839,7.42840912957,6.62349101279,3.1211878506,2.90952570063,3.47551254678,5.23984521873,7.55423955791,10.6894592156,13.0507455223,12.7755203772,15.4987909292,15.2727135595,11.0375093917,8.59162795796,0.0782063451533,0.0832773617699,0.0754653446684,0.0488995149385,0.049843453195,0.0532009302097,0.041516048457,0.0530902295855,0.0626714680399,0.0633989766329,0.0756476361154,0.0779113644482,0.0644227916871,0.0743086225775,14
1120,FBgn0261593,FBtr0344339;FBtr0308192;FBtr0074732;FBtr0074731,359.015599158,306.231573966,438.257104565,822.230301345,824.833746246,776.103819749,753.37161512,700.204254091,702.615573698,741.961126299,917.914790357,835.014311508,755.35860235,744.049381856,4.29221794751,5.70396227016,5.703181654,5.21627232514,4.74302377905,4.95535137416,5.48460912962,5.24495996896,5.86652558517,5.90048238806,6.16608703599,6.94416619198,6.2242429398,5.56364651567,62.2327266695,53.0830022007,75.9686617052,142.527605271,142.978893392,134.531917262,130.591455954,121.375283024,121.79326763,128.613531224,159.113811177,144.743619874,130.935885649,128.975515042,0.728966924607,0.968729893262,0.968597317664,0.885903288525,0.805529332347,0.841589894954,0.931476150275,0.890775441745,0.996338761508,1.00210580001,1.04721464717,1.1793593743,1.05709152921,0.944899429554,14
1121,FBgn0034999,FBtr0072268;FBtr0072269,26.3599556094,25.0385320244,7.98699168908,1.07786446718,0.830582360953,0.548143049381,0.930230979792,1.17245938291,6.49891141206,9.41537706482,5.31227456248,3.58969970617,4.51970900979,6.73246420592,0.670744434191,0.651912069368,0.680853413444,0.406935203426,0.362674267239,0.377646485159,0.301200744757,0.292094857268,0.271837867955,0.213566823264,0.256896874682,0.207922968438,0.198754631656,0.19148319214,4.56930539036,4.34024628271,1.38448655675,0.186839917069,0.14397537368,0.0950165860424,0.16124873248,0.203237253419,1.1265387312,1.63208670804,0.920843917689,0.622248172958,0.783458479496,1.16702339876,0.113915582426,0.110717196128,0.115632436418,0.069111659143,0.0615946227466,0.0641374227128,0.0511542944184,0.0496078000698,0.0461674633064,0.0362710263683,0.0436299663642,0.035312504796,0.0337554043996,0.032520462706,14
1123,FBgn0015298,FBtr0076879,51.1304749637,36.7534505639,38.0971731875,31.0326923271,28.0543327013,28.5023215879,35.3148417547,44.8817083982,66.6502550328,69.2804097728,112.079789583,111.645713972,80.1381505347,83.4629580887,0.131887051519,0.139626860731,0.0916599493311,0.179178729941,0.164991031261,0.152056221514,0.164737331009,0.161802214253,0.173279223323,0.14878543981,0.19478324695,0.203332945426,0.240779102549,0.187021970794,8.86309363816,6.37094167626,6.60386615906,5.37929010311,4.86301325901,4.94066885391,6.12156936759,7.77991568544,11.5533339321,12.0092520076,19.4282112717,19.3529674413,13.8913619066,14.4676929636,0.0223989786905,0.0237134657429,0.0155670266959,0.0304307398453,0.028021178355,0.0258244006991,0.0279780912857,0.0274796070379,0.0294287997648,0.0252689089443,0.0330809260457,0.0345329602809,0.0408926117082,0.0317627931644,14
1125,FBgn0016041,FBtr0333748;FBtr0071074;FBtr0071073,155.313896412,153.801096983,157.263714892,66.7793088322,58.0337447767,49.2723817281,47.0171861369,50.1137120623,65.5849846733,68.6245949931,88.6075309532,96.2302065976,77.6368479998,83.7477183289,4.09667359981,4.41672622479,3.60595876717,3.29170221716,3.49591140423,2.88392785137,2.87674618271,3.15402104221,2.81058896328,3.16009033284,3.13099286553,2.92752526382,2.77735423033,3.62551320194,26.9225272831,26.6602945734,27.2605140468,11.5757044638,10.0597249389,8.54100677416,8.150085123,8.68684523035,11.3686771114,11.8955713151,15.3594670193,16.6808020559,13.4577794179,14.5170540672,0.695756737353,0.750112732459,0.612416402174,0.559044780882,0.593726557272,0.489790602972,0.488570907472,0.535661759817,0.477335125557,0.53669253509,0.531750779682,0.49719495011,0.47169071948,0.6157374209,14
1127,FBgn0011606,FBtr0340093;FBtr0070448,43.3245544171,37.371579167,9.56616364426,36.1341379058,36.199281406,51.9839674756,52.8271011654,49.1690206392,29.1894106944,20.8008752707,6.73290069226,4.60797939959,5.72963873697,1.69306916624,0.573850453518,0.55367152582,1.02403179212,0.79942900792,0.880105687901,0.872201949296,0.942789165429,0.836215544389,0.619711652829,0.312470890546,0.0197780812998,0.0298733997696,0.0508844642918,,7.5099944388,6.47808974586,1.65822445806,6.26358835939,6.27488050841,9.01104031883,9.15719137351,8.52308988585,5.05977072207,3.60567949762,1.16709906048,0.798759505565,0.993190942869,0.293481149293,0.0974596363466,0.094032557143,0.173915983609,0.135770669726,0.149472357761,0.148130029833,0.160118178266,0.142018294773,0.105248452718,0.0530683546119,0.00335900163414,0.00507353555293,0.00864194034382,,13
1129,FBgn0028515,FBtr0331443;FBtr0331442;FBtr0080824,41.1436998985,31.181499911,11.2089589011,7.96817052299,7.43721992787,11.9269252022,15.2462393185,20.8104033893,24.1438039068,24.0223137048,26.6484734384,26.7136388108,25.9069147774,23.9444479666,0.0816875779063,0.0601562327144,0.0520106982545,0.409842998617,0.434003068722,0.513177062598,0.451254685825,0.433593245239,0.396865254982,0.360065057729,0.367277951034,0.337245695876,0.504043853544,0.294034688422,7.1319592685,5.40508480874,1.9429909931,1.38122404535,1.28918764543,2.06744519696,2.64282400674,3.60733112724,4.18515171156,4.16409227418,4.61931784452,4.63061378491,4.4907740777,4.15059481831,0.0138733734338,0.0102166070069,0.00883321378757,0.0696055032448,0.0737087179973,0.0871551980061,0.0766386387091,0.0736391158085,0.0674014339311,0.0611514888109,0.0623764873348,0.0572759726477,0.0856040635116,0.0499372504304,14
1132,FBgn0025381,FBtr0339589;FBtr0070259,36.8230154666,35.0407880492,18.4575341809,14.8278342844,17.7987961339,18.9285442534,19.7230072326,20.8085287174,22.188241238,21.097239954,21.5420440303,26.4124005708,20.8791916495,23.1237213068,0.0302761977074,0.0292705689412,,0.0248142264464,0.0242281788654,0.0346613089778,0.0289116806624,0.0277752986896,0.0305921520976,0.0225307290288,0.03506625361,0.0398613835177,0.0337575506203,0.049649139221,6.38300024304,6.07406416341,3.19947846937,2.57029655615,3.08529104988,3.28112461837,3.41883896156,3.6070061666,3.84616923465,3.65705214653,3.73415567788,4.5783963406,3.61925506872,4.0083278583,0.0051419445614,0.00497115404751,,0.00421431310347,0.0041147819734,0.00588668798215,0.00491020241642,0.00471720548989,0.00519560453462,0.00382649633595,0.00595546157352,0.00676984032702,0.00573319858378,0.00843213946027,13
1134,FBgn0029941,FBtr0339819;FBtr0303415;FBtr0089712,117.923554254,117.586952473,166.502021112,105.704469231,96.1686386068,61.3054729,51.219248074,54.2063181788,49.0440261564,46.8767244599,38.1388736837,38.7517214253,31.4095060303,24.3615810921,0.0295078762534,0.028087154845,0.0382679507841,0.0751674814424,0.0488860869261,0.0601162261363,0.0612906631468,0.0720255014044,0.0476273433705,0.0797789713987,0.0807859662432,0.101185418005,0.0623673279834,0.0723279901658,20.4411851101,20.3828376548,28.8619068199,18.3230961463,16.6701296953,10.626855065,8.87848180715,9.39626854904,8.50142300703,8.12573711927,6.6110946349,6.7173273058,5.44460800086,4.22290179284,0.00501145702925,0.00477016944122,0.00649922038797,0.012766035753,0.0083025468134,0.0102098125075,0.0104092724944,0.0122324189717,0.00808876866192,0.0135492260971,0.0137202486183,0.0171847804283,0.0105921273877,0.0122837920159,14
1136,FBgn0037007,FBtr0331567;FBtr0078219;FBtr0078217;FBtr0078218;FBtr0078216,22.9860857948,9.60805737426,60.003738783,259.610697175,294.262505033,250.657246579,182.441403807,109.310527033,111.690459602,98.9438589671,127.993973021,119.286034347,119.664149707,112.55396521,,,,0.0717971711781,0.0853837954168,0.0996495557134,0.0964295140595,0.108700800071,0.0779991665573,0.0822340092172,0.0859438875105,0.0743614952587,0.0704837844914,0.067743821775,3.98446974956,1.66548642956,10.4012089825,45.0016144024,51.0082516964,43.4495992673,31.6248821581,18.9481798755,19.3607237689,17.1511938344,22.1868185032,20.6773610629,20.7429045933,19.5104061464,,,,0.0121936406094,0.0145011188894,0.0169239379396,0.0163770635986,0.0184611519963,0.0132469537341,0.0139661763522,0.0145962418809,0.0126291514482,0.0119705821661,0.0115052418177,11
1139,FBgn0003254,FBtr0330057;FBtr0086512;FBtr0330058,3.84076272124,1.59575129859,10.3917019669,64.7744492388,68.5625343401,124.171556023,193.220208502,286.439196821,263.910267051,261.231759156,153.560293641,89.2482580746,93.9147117936,27.7259636996,0.0309311346644,,,0.0524359389069,0.055943442461,0.129896480315,0.229335269665,0.46132463427,0.742658697793,0.691294154564,0.858463104907,0.701988595935,0.539327703908,0.402758906978,0.665768109225,0.276611809153,1.80132548461,11.2281767257,11.8848135551,21.5242304909,33.4933090678,49.6521384725,45.7469133741,45.2826136332,26.6185530764,15.4705323766,16.2794279775,4.80609289572,0.00525317548797,,,0.00890543434449,0.00950112964939,0.022060910916,0.0389490534442,0.078348863921,0.126129109375,0.117405635038,0.145796699311,0.119221920729,0.091596480533,0.0684023796946,12
1140,FBgn0024362,FBtr0310619;FBtr0070209,54.5379621673,54.9210382473,42.3253202857,33.6612701589,33.5639171015,39.8695993805,39.0442582187,41.9666519307,44.2875689495,49.7576609872,50.0363611177,47.5708700855,42.3047512107,32.8041264351,0.0441555530056,0.0683858785654,0.0705247668397,0.0330395789085,0.0417301786011,0.0354142132627,0.034352184979,0.0267747439285,0.0465481415314,0.0323910820348,0.0286907662895,0.0304799385248,0.0597015238021,0.0446044072967,9.45375660732,9.52016004225,7.33678451498,5.83493483308,5.81805939306,6.91110326818,6.76803641801,7.27461198055,7.6769259602,8.62512638223,8.6734370102,8.24606218339,7.33321901636,5.68635524154,0.00749913869062,0.0116142852469,0.0119775423849,0.00561126217768,0.0070872263082,0.00601455714625,0.00583418804541,0.00454727671739,0.00790548289794,0.00550112499979,0.00487268352223,0.00517654679243,0.0101393817212,0.00757536965937,14
1141,FBgn0045035,FBtr0110874,8.18039837949,6.70739527216,2.2406365607,3.31935699908,3.36015973857,5.69606152261,6.15488322752,6.26369256945,4.07610025359,4.18844115307,1.41452062139,0.96785978021,1.61861112191,0.756074886467,0.174374037486,0.160561034561,0.284234052552,0.213389233088,0.213529743996,0.202388399874,0.189250629926,0.156741870006,0.171109110403,0.230125643526,0.18645992716,0.181836727961,0.172888915244,0.15892954679,1.41801219109,1.16267788256,0.388397949767,0.575386243179,0.582459099455,0.987370578495,1.06690396317,1.08576526627,0.706562148146,0.726035620908,0.245196797593,0.167771409648,0.280574392229,0.131060048258,0.0296147370408,0.0272688118374,0.0482727637998,0.0362408654198,0.0362647290274,0.0343725438075,0.0321412964962,0.026620185725,0.0290602396029,0.039083286237,0.031667338734,0.0308821597559,0.0293625119659,0.0269917288379,14
1142,FBgn0263260,FBtr0088433,64.1709483501,59.0126402934,35.4982220611,26.3507723334,23.0269813473,32.6386163937,45.9042130111,57.8370340789,103.673057791,109.731762607,139.786915949,127.967705745,105.303381362,64.7456273276,0.0497174431349,0.0970891347135,0.0930884769012,0.0951844312867,0.0715903078961,0.0744063806878,0.0856823810974,0.0819100535114,0.127613178051,0.11731294784,0.237445871552,0.257654072355,0.20793467768,0.338502487891,11.1235642634,10.2294093127,6.15335700165,4.56771353669,3.99155869431,5.65766528715,7.95715937691,10.025626579,17.9709658401,19.0211979794,24.2310388535,22.1822652631,18.2535704995,11.2231806584,0.00844373982508,0.0164890899787,0.0158096400399,0.01616560552,0.012158508076,0.0126367745451,0.0145518290556,0.0139111574791,0.0216731272924,0.0199237922792,0.0403265139055,0.0437585646941,0.03531449343,0.0574894193602,14
1143,FBgn0037873,FBtr0335221;FBtr0082372,41.5381494066,32.0352809009,24.9836227759,46.2503159278,53.268785228,57.7935159971,61.1021849329,56.6449404376,63.9055718131,66.3531101034,113.470105266,159.148969657,101.727071795,152.342595014,0.591570440315,0.601952635224,0.563526804821,0.505234293185,0.658859553178,0.541825675615,0.454593771443,0.488431530374,0.553144609913,0.544089462475,0.621702224034,0.572445344432,0.559174869738,0.60154281174,7.20033420398,5.55308149497,4.33072816632,8.01715378457,9.23375407333,10.018083038,10.5916165837,9.81898587061,11.0775631829,11.5018260332,19.6692123205,27.5873091632,17.6336434092,26.4074739311,0.100469102417,0.102232357868,0.0957063240654,0.0858062412983,0.111897118949,0.0920207224461,0.0772057308288,0.0829525515552,0.0939430686144,0.0924051916797,0.105586520493,0.0972210002705,0.0949672151076,0.102162755679,14
1145,FBgn0004397,FBtr0342771;FBtr0342770;FBtr0070420,26.2420359197,25.4304729556,16.0823420594,2.56812922313,1.75437340094,1.92407586675,3.38347590283,2.18779954419,7.31574671369,12.3281031513,25.1273403841,34.1945546227,22.6844168578,38.230556214,0.419347000346,0.321810962882,0.362354214614,0.739223986696,0.648028503979,0.745644554599,0.808113362683,0.664831266791,0.6535513633,0.638212255786,0.603845629408,0.635402037615,0.708506740859,0.739926541238,4.54886487516,4.40818637472,2.78775629788,0.445166406055,0.304107789725,0.333524470212,0.586500785892,0.379239039641,1.26813115275,2.13698645845,4.35564056193,5.92737579206,3.9321776471,6.62698713057,0.0712196111483,0.0546546216398,0.0615402667515,0.125545776744,0.110057632529,0.126636211037,0.137245573252,0.112911322272,0.110995604884,0.108390494387,0.102553853693,0.107913222235,0.12032892697,0.125665094783,14
1146,FBgn0021768,FBtr0305912;FBtr0075328,76.3833158377,63.5613429628,32.6763214632,23.1304101845,22.6602879592,24.3717702034,29.7326290549,34.3319246452,43.8386665012,47.4741298656,48.2657446815,43.2109685361,34.1181604378,18.399032682,0.404768993586,0.478927528644,0.368327879767,0.882603659608,0.919878081177,1.00683872123,0.959318712585,0.886623832825,0.921771075361,0.889707266651,0.724138579433,0.729524830926,0.923781161969,0.57465058508,13.2404887915,11.0178936309,5.66420118501,4.00948732629,3.92799507911,4.22466800071,5.15393364933,5.95118788013,7.59911200606,8.22929297426,8.36651360917,7.4903051576,5.91413341919,3.18933766267,0.068743761859,0.0813384436518,0.0625548015138,0.149896599674,0.15622708447,0.170996006067,0.16292546655,0.150579364003,0.156548580294,0.151103037614,0.122983753317,0.123898524942,0.156889962459,0.0975955263343,14
1147,FBgn0031399,FBtr0077835,20.4099111907,19.4541980569,23.1359108752,30.5153201446,29.970685364,28.7942972672,23.175432961,17.1819527271,15.2808841294,14.6901470887,10.9501412739,11.9062248524,8.04638747879,6.32643195047,,,,0.0304725226713,0.027880291563,0.031534941263,0.0361462360653,0.0330399692166,0.0338391250089,0.038474423758,0.0358970243567,0.0369559301757,0.0356735729813,0.0342992982343,3.53790873561,3.37224285823,4.01044083076,5.28960742165,5.19519896832,4.9912807011,4.01729169511,2.97836575965,2.64882943115,2.54642948845,1.89812685156,2.06385694282,1.39478238221,1.09664067882,,,,0.00517528732425,0.0047350369078,0.00535572271289,0.0061388799131,0.00561132846548,0.00574705273375,0.0065342866336,0.0060965551535,0.00627639395194,0.00605860538862,0.00582520604866,11
